t, pos_x, pos_z, pos_x_ref, pos_z_ref, vel_x, vel_z, z_vel
0.297000, 0.000725, -0.471394, -0.000000, -0.466918, 0.741102, 0.057798, -2.529329
0.298000, 0.000723, -0.471207, 0.000000, -0.466714, 0.740807, 0.058162, -2.536837
0.299000, 0.000722, -0.471020, 0.000000, -0.466510, 0.740510, 0.058528, -2.544338
0.300000, 0.000721, -0.470831, -0.000000, -0.466305, 0.740212, 0.058895, -2.551831
0.301000, 0.000719, -0.470642, -0.000000, -0.466100, 0.739912, 0.059265, -2.559316
0.302000, 0.000718, -0.470451, 0.000000, -0.465895, 0.739611, 0.059636, -2.566793
0.303000, 0.000716, -0.470260, 0.000000, -0.465689, 0.739309, 0.060009, -2.574263
0.304000, 0.000715, -0.470067, 0.000000, -0.465482, 0.739005, 0.060384, -2.581724
0.305000, 0.000714, -0.469874, -0.000000, -0.465275, 0.738700, 0.060760, -2.589178
0.306000, 0.000712, -0.469680, 0.000000, -0.465067, 0.738393, 0.061138, -2.596624
0.307000, 0.000711, -0.469485, 0.000000, -0.464859, 0.738085, 0.061517, -2.604063
0.308000, 0.000709, -0.469289, -0.000000, -0.464651, 0.737776, 0.061899, -2.611493
0.309000, 0.000708, -0.469093, 0.000000, -0.464442, 0.737465, 0.062282, -2.618916
0.310000, 0.000707, -0.468895, 0.000000, -0.464233, 0.737153, 0.062666, -2.626332
0.311000, 0.000705, -0.468697, -0.000000, -0.464023, 0.736839, 0.063052, -2.633739
0.312000, 0.000704, -0.468498, 0.000000, -0.463812, 0.736524, 0.063440, -2.641139
0.313000, 0.000702, -0.468298, -0.000000, -0.463602, 0.736208, 0.063829, -2.648532
0.314000, 0.000701, -0.468097, 0.000000, -0.463390, 0.735891, 0.064220, -2.655917
0.315000, 0.000699, -0.467895, 0.000000, -0.463179, 0.735572, 0.064613, -2.663294
0.316000, 0.000698, -0.467692, 0.000000, -0.462966, 0.735252, 0.065007, -2.670664
0.317000, 0.000697, -0.467489, 0.000000, -0.462754, 0.734931, 0.065402, -2.678026
0.318000, 0.000695, -0.467285, 0.000000, -0.462540, 0.734608, 0.065799, -2.685381
0.319000, 0.000694, -0.467080, 0.000000, -0.462327, 0.734285, 0.066198, -2.692728
0.320000, 0.000693, -0.466874, -0.000000, -0.462113, 0.733960, 0.066598, -2.700067
0.321000, 0.000691, -0.466668, -0.000000, -0.461898, 0.733634, 0.066999, -2.707399
0.322000, 0.000690, -0.466460, 0.000000, -0.461683, 0.733306, 0.067402, -2.714724
0.323000, 0.000689, -0.466252, 0.000000, -0.461468, 0.732978, 0.067807, -2.722041
0.324000, 0.000687, -0.466044, -0.000000, -0.461252, 0.732648, 0.068213, -2.729351
0.325000, 0.000686, -0.465834, 0.000000, -0.461035, 0.732317, 0.068620, -2.736653
0.326000, 0.000685, -0.465624, 0.000000, -0.460819, 0.731985, 0.069029, -2.743948
0.327000, 0.000683, -0.465413, -0.000000, -0.460601, 0.731651, 0.069439, -2.751236
0.328000, 0.000682, -0.465201, 0.000000, -0.460383, 0.731317, 0.069851, -2.758516
0.329000, 0.000681, -0.464988, 0.000000, -0.460165, 0.730981, 0.070264, -2.765788
0.330000, 0.000679, -0.464775, 0.000000, -0.459947, 0.730644, 0.070679, -2.773053
0.331000, 0.000678, -0.464561, -0.000000, -0.459727, 0.730306, 0.071094, -2.780311
0.332000, 0.000677, -0.464346, 0.000000, -0.459508, 0.729967, 0.071512, -2.787562
0.333000, 0.000676, -0.464130, 0.000000, -0.459288, 0.729627, 0.071930, -2.794805
0.334000, 0.000674, -0.463914, 0.000000, -0.459067, 0.729286, 0.072350, -2.802041
0.335000, 0.000673, -0.463697, -0.000000, -0.458846, 0.728943, 0.072771, -2.809269
0.336000, 0.000672, -0.463480, -0.000000, -0.458625, 0.728600, 0.073194, -2.816491
0.337000, 0.000671, -0.463261, 0.000000, -0.458403, 0.728255, 0.073618, -2.823705
0.338000, 0.000670, -0.463042, 0.000000, -0.458181, 0.727910, 0.074043, -2.830911
0.339000, 0.000669, -0.462823, -0.000000, -0.457958, 0.727563, 0.074469, -2.838111
0.340000, 0.000667, -0.462602, 0.000000, -0.457735, 0.727215, 0.074897, -2.845303
0.341000, 0.000666, -0.462381, 0.000000, -0.457511, 0.726866, 0.075326, -2.852488
0.342000, 0.000665, -0.462160, -0.000000, -0.457287, 0.726516, 0.075756, -2.859665
0.343000, 0.000664, -0.461937, -0.000000, -0.457063, 0.726166, 0.076188, -2.866835
0.344000, 0.000663, -0.461714, 0.000000, -0.456838, 0.725814, 0.076620, -2.873999
0.345000, 0.000662, -0.461491, 0.000000, -0.456612, 0.725461, 0.077054, -2.881155
0.346000, 0.000661, -0.461266, -0.000000, -0.456386, 0.725107, 0.077490, -2.888303
0.347000, 0.000660, -0.461041, 0.000000, -0.456160, 0.724752, 0.077926, -2.895445
0.348000, 0.000659, -0.460816, 0.000000, -0.455933, 0.724396, 0.078364, -2.902579
0.349000, 0.000658, -0.460589, 0.000000, -0.455706, 0.724039, 0.078803, -2.909706
0.350000, 0.000657, -0.460362, -0.000000, -0.455478, 0.723681, 0.079243, -2.916826
0.351000, 0.000656, -0.460135, 0.000000, -0.455250, 0.723322, 0.079684, -2.923939
0.352000, 0.000655, -0.459907, 0.000000, -0.455022, 0.722962, 0.080126, -2.931045
0.353000, 0.000654, -0.459678, 0.000000, -0.454793, 0.722601, 0.080570, -2.938144
0.354000, 0.000653, -0.459448, -0.000000, -0.454563, 0.722239, 0.081015, -2.945235
0.355000, 0.000652, -0.459218, 0.000000, -0.454334, 0.721877, 0.081461, -2.952319
0.356000, 0.000652, -0.458988, 0.000000, -0.454103, 0.721513, 0.081908, -2.959397
0.357000, 0.000651, -0.458756, -0.000000, -0.453873, 0.721148, 0.082356, -2.966467
0.358000, 0.000650, -0.458525, 0.000000, -0.453641, 0.720783, 0.082805, -2.973530
0.359000, 0.000649, -0.458292, -0.000000, -0.453410, 0.720416, 0.083256, -2.980586
0.360000, 0.000648, -0.458059, 0.000000, -0.453178, 0.720049, 0.083707, -2.987635
0.361000, 0.000647, -0.457825, -0.000000, -0.452945, 0.719680, 0.084160, -2.994677
0.362000, 0.000647, -0.457591, 0.000000, -0.452713, 0.719311, 0.084613, -3.001712
0.363000, 0.000646, -0.457356, 0.000000, -0.452479, 0.718941, 0.085068, -3.008740
0.364000, 0.000645, -0.457121, 0.000000, -0.452245, 0.718570, 0.085524, -3.015761
0.365000, 0.000644, -0.456885, 0.000000, -0.452011, 0.718198, 0.085981, -3.022775
0.366000, 0.000644, -0.456648, 0.000000, -0.451777, 0.717825, 0.086439, -3.029782
0.367000, 0.000643, -0.456411, 0.000000, -0.451542, 0.717451, 0.086898, -3.036782
0.368000, 0.000642, -0.456174, 0.000000, -0.451306, 0.717077, 0.087358, -3.043775
0.369000, 0.000642, -0.455935, -0.000000, -0.451070, 0.716701, 0.087819, -3.050761
0.370000, 0.000641, -0.455697, 0.000000, -0.450834, 0.716325, 0.088282, -3.057740
0.371000, 0.000641, -0.455457, 0.000000, -0.450597, 0.715948, 0.088745, -3.064713
0.372000, 0.000640, -0.455217, 0.000000, -0.450360, 0.715570, 0.089209, -3.071678
0.373000, 0.000639, -0.454977, 0.000000, -0.450122, 0.715191, 0.089674, -3.078636
0.374000, 0.000639, -0.454736, 0.000000, -0.449884, 0.714811, 0.090141, -3.085588
0.375000, 0.000638, -0.454494, 0.000000, -0.449646, 0.714431, 0.090608, -3.092532
0.376000, 0.000638, -0.454252, 0.000000, -0.449407, 0.714049, 0.091076, -3.099470
0.377000, 0.000637, -0.454010, 0.000000, -0.449167, 0.713667, 0.091545, -3.106401
0.378000, 0.000637, -0.453766, -0.000000, -0.448928, 0.713284, 0.092015, -3.113325
0.379000, 0.000636, -0.453523, 0.000000, -0.448687, 0.712900, 0.092487, -3.120242
0.380000, 0.000636, -0.453279, 0.000000, -0.448447, 0.712515, 0.092959, -3.127152
0.381000, 0.000636, -0.453034, 0.000000, -0.448206, 0.712130, 0.093432, -3.134055
0.382000, 0.000635, -0.452789, -0.000000, -0.447964, 0.711743, 0.093906, -3.140952
0.383000, 0.000635, -0.452543, 0.000000, -0.447723, 0.711356, 0.094381, -3.147842
0.384000, 0.000634, -0.452296, -0.000000, -0.447480, 0.710968, 0.094857, -3.154725
0.385000, 0.000634, -0.452050, 0.000000, -0.447238, 0.710580, 0.095334, -3.161601
0.386000, 0.000634, -0.451802, 0.000000, -0.446994, 0.710190, 0.095812, -3.168470
0.387000, 0.000634, -0.451554, 0.000000, -0.446751, 0.709800, 0.096290, -3.175333
0.388000, 0.000633, -0.451306, -0.000000, -0.446507, 0.709409, 0.096770, -3.182189
0.389000, 0.000633, -0.451057, -0.000000, -0.446262, 0.709017, 0.097251, -3.189038
0.390000, 0.000633, -0.450808, 0.000000, -0.446018, 0.708624, 0.097732, -3.195880
0.391000, 0.000632, -0.450558, -0.000000, -0.445772, 0.708231, 0.098214, -3.202716
0.392000, 0.000632, -0.450308, 0.000000, -0.445527, 0.707837, 0.098698, -3.209545
0.393000, 0.000632, -0.450057, -0.000000, -0.445281, 0.707442, 0.099182, -3.216367
0.394000, 0.000632, -0.449806, 0.000000, -0.445034, 0.707046, 0.099667, -3.223183
0.395000, 0.000632, -0.449554, 0.000000, -0.444787, 0.706650, 0.100153, -3.229992
0.396000, 0.000632, -0.449301, -0.000000, -0.444540, 0.706253, 0.100640, -3.236794
0.397000, 0.000631, -0.449049, 0.000000, -0.444292, 0.705855, 0.101127, -3.243589
0.398000, 0.000631, -0.448795, 0.000000, -0.444044, 0.705456, 0.101616, -3.250378
0.399000, 0.000631, -0.448542, 0.000000, -0.443796, 0.705057, 0.102105, -3.257160
0.400000, 0.000631, -0.448288, -0.000000, -0.443547, 0.704657, 0.102596, -3.263935
0.401000, 0.000631, -0.448033, 0.000000, -0.443297, 0.704256, 0.103087, -3.270704
0.402000, 0.000631, -0.447778, -0.000000, -0.443047, 0.703854, 0.103579, -3.277466
0.403000, 0.000631, -0.447522, -0.000000, -0.442797, 0.703452, 0.104071, -3.284222
0.404000, 0.000631, -0.447266, 0.000000, -0.442547, 0.703049, 0.104565, -3.290971
0.405000, 0.000631, -0.447009, -0.000000, -0.442296, 0.702645, 0.105060, -3.297713
0.406000, 0.000631, -0.446752, -0.000000, -0.442044, 0.702240, 0.105555, -3.304449
0.407000, 0.000631, -0.446495, 0.000000, -0.441792, 0.701835, 0.106051, -3.311178
0.408000, 0.000631, -0.446237, 0.000000, -0.441540, 0.701429, 0.106548, -3.317901
0.409000, 0.000631, -0.445979, 0.000000, -0.441287, 0.701023, 0.107046, -3.324617
0.410000, 0.000631, -0.445720, 0.000000, -0.441034, 0.700615, 0.107544, -3.331326
0.411000, 0.000632, -0.445460, 0.000000, -0.440781, 0.700207, 0.108044, -3.338029
0.412000, 0.000632, -0.445201, 0.000000, -0.440527, 0.699799, 0.108544, -3.344726
0.413000, 0.000632, -0.444940, 0.000000, -0.440273, 0.699389, 0.109045, -3.351415
0.414000, 0.000632, -0.444680, 0.000000, -0.440018, 0.698979, 0.109546, -3.358099
0.415000, 0.000632, -0.444419, -0.000000, -0.439763, 0.698568, 0.110049, -3.364776
0.416000, 0.000632, -0.444157, -0.000000, -0.439507, 0.698157, 0.110552, -3.371446
0.417000, 0.000633, -0.443895, -0.000000, -0.439251, 0.697745, 0.111056, -3.378110
0.418000, 0.000633, -0.443633, -0.000000, -0.438995, 0.697332, 0.111561, -3.384767
0.419000, 0.000633, -0.443370, 0.000000, -0.438738, 0.696918, 0.112067, -3.391418
0.420000, 0.000633, -0.443107, 0.000000, -0.438481, 0.696504, 0.112573, -3.398062
0.421000, 0.000634, -0.442843, -0.000000, -0.438224, 0.696089, 0.113080, -3.404700
0.422000, 0.000634, -0.442579, 0.000000, -0.437966, 0.695674, 0.113588, -3.411332
0.423000, 0.000634, -0.442314, -0.000000, -0.437708, 0.695257, 0.114097, -3.417957
0.424000, 0.000635, -0.442049, 0.000000, -0.437449, 0.694841, 0.114606, -3.424575
0.425000, 0.000635, -0.441784, 0.000000, -0.437190, 0.694423, 0.115117, -3.431187
0.426000, 0.000635, -0.441518, 0.000000, -0.436930, 0.694005, 0.115628, -3.437793
0.427000, 0.000636, -0.441251, -0.000000, -0.436670, 0.693586, 0.116139, -3.444392
0.428000, 0.000636, -0.440985, 0.000000, -0.436410, 0.693166, 0.116652, -3.450985
0.429000, 0.000637, -0.440717, 0.000000, -0.436149, 0.692746, 0.117165, -3.457572
0.430000, 0.000637, -0.440450, -0.000000, -0.435888, 0.692325, 0.117679, -3.464152
0.431000, 0.000638, -0.440182, 0.000000, -0.435626, 0.691904, 0.118193, -3.470725
0.432000, 0.000638, -0.439913, 0.000000, -0.435364, 0.691482, 0.118708, -3.477293
0.433000, 0.000639, -0.439645, 0.000000, -0.435102, 0.691059, 0.119225, -3.483854
0.434000, 0.000639, -0.439375, 0.000000, -0.434839, 0.690635, 0.119741, -3.490408
0.435000, 0.000640, -0.439106, 0.000000, -0.434576, 0.690211, 0.120259, -3.496957
0.436000, 0.000640, -0.438836, -0.000000, -0.434313, 0.689787, 0.120777, -3.503499
0.437000, 0.000641, -0.438565, 0.000000, -0.434049, 0.689361, 0.121296, -3.510034
0.438000, 0.000641, -0.438294, 0.000000, -0.433784, 0.688935, 0.121815, -3.516564
0.439000, 0.000642, -0.438023, -0.000000, -0.433520, 0.688509, 0.122336, -3.523086
0.440000, 0.000642, -0.437751, 0.000000, -0.433255, 0.688081, 0.122857, -3.529603
0.441000, 0.000643, -0.437479, 0.000000, -0.432989, 0.687653, 0.123378, -3.536113
0.442000, 0.000644, -0.437206, 0.000000, -0.432723, 0.687225, 0.123901, -3.542618
0.443000, 0.000644, -0.436933, -0.000000, -0.432457, 0.686796, 0.124424, -3.549115
0.444000, 0.000645, -0.436660, 0.000000, -0.432190, 0.686366, 0.124948, -3.555607
0.445000, 0.000645, -0.436386, -0.000000, -0.431923, 0.685935, 0.125472, -3.562092
0.446000, 0.000646, -0.436112, -0.000000, -0.431656, 0.685504, 0.125997, -3.568571
0.447000, 0.000647, -0.435838, 0.000000, -0.431388, 0.685073, 0.126523, -3.575044
0.448000, 0.000648, -0.435563, 0.000000, -0.431119, 0.684640, 0.127049, -3.581510
0.449000, 0.000648, -0.435287, 0.000000, -0.430851, 0.684208, 0.127577, -3.587970
0.450000, 0.000649, -0.435012, 0.000000, -0.430582, 0.683774, 0.128104, -3.594424
0.451000, 0.000650, -0.434735, -0.000000, -0.430312, 0.683340, 0.128633, -3.600872
0.452000, 0.000650, -0.434459, 0.000000, -0.430042, 0.682905, 0.129162, -3.607314
0.453000, 0.000651, -0.434182, 0.000000, -0.429772, 0.682470, 0.129692, -3.613749
0.454000, 0.000652, -0.433905, 0.000000, -0.429502, 0.682034, 0.130222, -3.620178
0.455000, 0.000653, -0.433627, 0.000000, -0.429230, 0.681597, 0.130753, -3.626601
0.456000, 0.000654, -0.433349, -0.000000, -0.428959, 0.681160, 0.131285, -3.633018
0.457000, 0.000654, -0.433070, -0.000000, -0.428687, 0.680722, 0.131818, -3.639429
0.458000, 0.000655, -0.432791, 0.000000, -0.428415, 0.680284, 0.132351, -3.645833
0.459000, 0.000656, -0.432512, 0.000000, -0.428143, 0.679845, 0.132885, -3.652231
0.460000, 0.000657, -0.432233, 0.000000, -0.427870, 0.679405, 0.133419, -3.658623
0.461000, 0.000658, -0.431952, 0.000000, -0.427596, 0.678965, 0.133954, -3.665009
0.462000, 0.000659, -0.431672, 0.000000, -0.427322, 0.678524, 0.134490, -3.671389
0.463000, 0.000660, -0.431391, 0.000000, -0.427048, 0.678083, 0.135026, -3.677763
0.464000, 0.000661, -0.431110, -0.000000, -0.426774, 0.677641, 0.135563, -3.684130
0.465000, 0.000662, -0.430828, -0.000000, -0.426499, 0.677198, 0.136100, -3.690492
0.466000, 0.000663, -0.430547, 0.000000, -0.426224, 0.676755, 0.136639, -3.696847
0.467000, 0.000663, -0.430264, 0.000000, -0.425948, 0.676311, 0.137177, -3.703196
0.468000, 0.000664, -0.429981, 0.000000, -0.425672, 0.675867, 0.137717, -3.709539
0.469000, 0.000665, -0.429698, 0.000000, -0.425395, 0.675422, 0.138257, -3.715876
0.470000, 0.000666, -0.429415, 0.000000, -0.425119, 0.674976, 0.138798, -3.722207
0.471000, 0.000667, -0.429131, -0.000000, -0.424841, 0.674530, 0.139339, -3.728532
0.472000, 0.000668, -0.428847, 0.000000, -0.424564, 0.674083, 0.139881, -3.734851
0.473000, 0.000669, -0.428562, 0.000000, -0.424286, 0.673636, 0.140424, -3.741163
0.474000, 0.000670, -0.428277, -0.000000, -0.424007, 0.673188, 0.140967, -3.747470
0.475000, 0.000672, -0.427992, 0.000000, -0.423729, 0.672739, 0.141510, -3.753771
0.476000, 0.000673, -0.427706, -0.000000, -0.423450, 0.672290, 0.142055, -3.760065
0.477000, 0.000674, -0.427420, 0.000000, -0.423170, 0.671840, 0.142600, -3.766354
0.478000, 0.000675, -0.427133, 0.000000, -0.422890, 0.671390, 0.143146, -3.772636
0.479000, 0.000676, -0.426847, -0.000000, -0.422610, 0.670939, 0.143692, -3.778913
0.480000, 0.000677, -0.426559, 0.000000, -0.422329, 0.670488, 0.144239, -3.785183
0.481000, 0.000678, -0.426272, 0.000000, -0.422048, 0.670036, 0.144786, -3.791447
0.482000, 0.000679, -0.425984, 0.000000, -0.421767, 0.669583, 0.145334, -3.797706
0.483000, 0.000680, -0.425695, 0.000000, -0.421485, 0.669130, 0.145883, -3.803958
0.484000, 0.000682, -0.425407, 0.000000, -0.421203, 0.668676, 0.146432, -3.810205
0.485000, 0.000683, -0.425118, -0.000000, -0.420920, 0.668222, 0.146982, -3.816445
0.486000, 0.000684, -0.424828, 0.000000, -0.420637, 0.667767, 0.147532, -3.822680
0.487000, 0.000685, -0.424538, 0.000000, -0.420354, 0.667311, 0.148083, -3.828908
0.488000, 0.000686, -0.424248, 0.000000, -0.420070, 0.666855, 0.148635, -3.835131
0.489000, 0.000688, -0.423958, 0.000000, -0.419786, 0.666399, 0.149187, -3.841347
0.490000, 0.000689, -0.423667, 0.000000, -0.419501, 0.665941, 0.149740, -3.847558
0.491000, 0.000690, -0.423376, 0.000000, -0.419217, 0.665484, 0.150293, -3.853763
0.492000, 0.000691, -0.423084, 0.000000, -0.418931, 0.665025, 0.150847, -3.859962
0.493000, 0.000692, -0.422792, 0.000000, -0.418646, 0.664566, 0.151401, -3.866154
0.494000, 0.000694, -0.422499, 0.000000, -0.418360, 0.664107, 0.151957, -3.872341
0.495000, 0.000695, -0.422207, 0.000000, -0.418073, 0.663647, 0.152512, -3.878522
0.496000, 0.000696, -0.421914, 0.000000, -0.417787, 0.663186, 0.153068, -3.884697
0.497000, 0.000698, -0.421620, 0.000000, -0.417499, 0.662725, 0.153625, -3.890867
0.498000, 0.000699, -0.421326, 0.000000, -0.417212, 0.662263, 0.154183, -3.897030
0.499000, 0.000700, -0.421032, 0.000000, -0.416924, 0.661801, 0.154741, -3.903187
0.500000, 0.000702, -0.420738, 0.000000, -0.416636, 0.661338, 0.155299, -3.909339
0.501000, 0.000703, -0.420443, 0.000000, -0.416347, 0.660874, 0.155858, -3.915485
0.502000, 0.000704, -0.420147, 0.000000, -0.416058, 0.660410, 0.156418, -3.921624
0.503000, 0.000706, -0.419852, 0.000000, -0.415769, 0.659945, 0.156978, -3.927758
0.504000, 0.000707, -0.419556, 0.000000, -0.415479, 0.659480, 0.157539, -3.933886
0.505000, 0.000708, -0.419260, 0.000000, -0.415189, 0.659014, 0.158100, -3.940009
0.506000, 0.000710, -0.418963, 0.000000, -0.414898, 0.658548, 0.158662, -3.946125
0.507000, 0.000711, -0.418666, 0.000000, -0.414607, 0.658081, 0.159225, -3.952235
0.508000, 0.000713, -0.418368, 0.000000, -0.414316, 0.657614, 0.159788, -3.958340
0.509000, 0.000714, -0.418071, 0.000000, -0.414024, 0.657146, 0.160351, -3.964439
0.510000, 0.000715, -0.417772, 0.000000, -0.413732, 0.656677, 0.160916, -3.970532
0.511000, 0.000717, -0.417474, 0.000000, -0.413440, 0.656208, 0.161480, -3.976619
0.512000, 0.000718, -0.417175, 0.000000, -0.413147, 0.655738, 0.162046, -3.982701
0.513000, 0.000720, -0.416876, 0.000000, -0.412854, 0.655268, 0.162611, -3.988776
0.514000, 0.000721, -0.416576, 0.000000, -0.412560, 0.654797, 0.163178, -3.994846
0.515000, 0.000723, -0.416276, 0.000000, -0.412266, 0.654326, 0.163745, -4.000910
0.516000, 0.000724, -0.415976, 0.000000, -0.411972, 0.653854, 0.164312, -4.006969
0.517000, 0.000726, -0.415676, 0.000000, -0.411677, 0.653382, 0.164880, -4.013021
0.518000, 0.000727, -0.415375, 0.000000, -0.411382, 0.652909, 0.165449, -4.019068
0.519000, 0.000729, -0.415073, 0.000000, -0.411087, 0.652435, 0.166018, -4.025109
0.520000, 0.000730, -0.414772, 0.000000, -0.410791, 0.651961, 0.166588, -4.031144
0.521000, 0.000732, -0.414470, 0.000000, -0.410495, 0.651486, 0.167158, -4.037174
0.522000, 0.000733, -0.414167, 0.000000, -0.410198, 0.651011, 0.167729, -4.043197
0.523000, 0.000735, -0.413864, 0.000000, -0.409902, 0.650535, 0.168300, -4.049215
0.524000, 0.000737, -0.413561, 0.000000, -0.409604, 0.650058, 0.168872, -4.055228
0.525000, 0.000738, -0.413258, 0.000000, -0.409307, 0.649582, 0.169444, -4.061234
0.526000, 0.000740, -0.412954, 0.000000, -0.409009, 0.649104, 0.170017, -4.067235
0.527000, 0.000741, -0.412650, 0.000000, -0.408710, 0.648626, 0.170591, -4.073230
0.528000, 0.000743, -0.412345, 0.000000, -0.408411, 0.648147, 0.171165, -4.079219
0.529000, 0.000745, -0.412041, 0.000000, -0.408112, 0.647668, 0.171739, -4.085203
0.530000, 0.000746, -0.411735, 0.000000, -0.407813, 0.647188, 0.172314, -4.091181
0.531000, 0.000748, -0.411430, 0.000000, -0.407513, 0.646708, 0.172890, -4.097153
0.532000, 0.000749, -0.411124, 0.000000, -0.407213, 0.646227, 0.173466, -4.103120
0.533000, 0.000751, -0.410818, 0.000000, -0.406912, 0.645746, 0.174043, -4.109081
0.534000, 0.000753, -0.410511, 0.000000, -0.406611, 0.645264, 0.174620, -4.115036
0.535000, 0.000754, -0.410204, 0.000000, -0.406309, 0.644781, 0.175197, -4.120986
0.536000, 0.000756, -0.409897, 0.000000, -0.406008, 0.644298, 0.175776, -4.126930
0.537000, 0.000758, -0.409589, 0.000000, -0.405706, 0.643815, 0.176354, -4.132868
0.538000, 0.000759, -0.409281, 0.000000, -0.405403, 0.643331, 0.176934, -4.138801
0.539000, 0.000761, -0.408973, 0.000000, -0.405100, 0.642846, 0.177514, -4.144728
0.540000, 0.000763, -0.408664, 0.000000, -0.404797, 0.642361, 0.178094, -4.150649
0.541000, 0.000765, -0.408355, 0.000000, -0.404493, 0.641875, 0.178675, -4.156565
0.542000, 0.000766, -0.408046, 0.000000, -0.404189, 0.641388, 0.179256, -4.162475
0.543000, 0.000768, -0.407736, 0.000000, -0.403885, 0.640901, 0.179838, -4.168380
0.544000, 0.000770, -0.407426, 0.000000, -0.403580, 0.640414, 0.180421, -4.174279
0.545000, 0.000771, -0.407115, 0.000000, -0.403275, 0.639926, 0.181004, -4.180172
0.546000, 0.000773, -0.406804, 0.000000, -0.402970, 0.639437, 0.181587, -4.186060
0.547000, 0.000775, -0.406493, 0.000000, -0.402664, 0.638948, 0.182171, -4.191942
